type_p,title,thumbnail,video
video,18 SHRIYA DINAKAR NDTV Interview,https://i.ytimg.com/vi/yhaXtGjYdoY/mqdefault.jpg,https://www.youtube.com/watch?v=yhaXtGjYdoY
video,"'Central bankers have shown they can be pragmatic,' says Raghuram Rajan",https://i.ytimg.com/vi/q77wD5bBlp8/mqdefault.jpg,https://www.youtube.com/watch?v=q77wD5bBlp8
video,Diya Mirza NDTV Interview Sweet Cleavage,https://i.ytimg.com/vi/ZUBO-NlfNrk/mqdefault.jpg,https://www.youtube.com/watch?v=ZUBO-NlfNrk
video,Kiran Bedi interview with Ravish Kumar of Ndtv,https://i.ytimg.com/vi/MnLcYUsJh5g/mqdefault.jpg,https://www.youtube.com/watch?v=MnLcYUsJh5g
video,Resplendent interview of Arvind Kejriwal with Barkha Dutt,https://i.ytimg.com/vi/y9qGqVE3RUA/mqdefault.jpg,https://www.youtube.com/watch?v=y9qGqVE3RUA
video,Prime Time: Lalu Yadav on why Nitish should be the Bihar face of Janata Pariwar,https://i.ytimg.com/vi/OqwxQFReckM/mqdefault.jpg,https://www.youtube.com/watch?v=OqwxQFReckM
video,Exclusive: A conversation over lunch with Rishi Kapoor,https://i.ytimg.com/vi/Wn0zeaIOq8k/mqdefault.jpg,https://www.youtube.com/watch?v=Wn0zeaIOq8k
video,The Kejriwal interview that made NDTV's Ravish Kumar trend again,https://i.ytimg.com/vi/wcmun5Xv1-s/mqdefault.jpg,https://www.youtube.com/watch?v=wcmun5Xv1-s
video,Asaduddin Owaisi In Aap Ki Adalat (Full Episode) - India TV,https://i.ytimg.com/vi/Ffkf3tosmKw/mqdefault.jpg,https://www.youtube.com/watch?v=Ffkf3tosmKw
video,Frankly Speaking with J Jayalalithaa-3,https://i.ytimg.com/vi/KyeAcWFEH7s/mqdefault.jpg,https://www.youtube.com/watch?v=KyeAcWFEH7s
video,NDTV Indian of the Year - Ranbir and Deepika,https://i.ytimg.com/vi/S6gnGHQyB_o/mqdefault.jpg,https://www.youtube.com/watch?v=S6gnGHQyB_o
video,AIMIM Supremo Barrister Asaduddin Owaisi at NDTV Studio On Religion Conversion Debate,https://i.ytimg.com/vi/Au6r-AdPVOk/mqdefault.jpg,https://www.youtube.com/watch?v=Au6r-AdPVOk
video,"Sadhguru on NDTV ""Big Fight"" July 7 - The God Particle",https://i.ytimg.com/vi/QpkYRKz3-eA/mqdefault.jpg,https://www.youtube.com/watch?v=QpkYRKz3-eA
video,Your Call with Salman Khan (Taken from NDTV),https://i.ytimg.com/vi/p0mx6yu_OkQ/mqdefault.jpg,https://www.youtube.com/watch?v=p0mx6yu_OkQ
video,India Questions Bill Gates and Aamir Khan,https://i.ytimg.com/vi/fboaQ5i2amc/mqdefault.jpg,https://www.youtube.com/watch?v=fboaQ5i2amc
video,Actor of the Year - Kangana Ranaut,https://i.ytimg.com/vi/YY-ov2u1tIQ/mqdefault.jpg,https://www.youtube.com/watch?v=YY-ov2u1tIQ
video,The Exclusive Hardik Patel Interview,https://i.ytimg.com/vi/mF5FVV64M2o/mqdefault.jpg,https://www.youtube.com/watch?v=mF5FVV64M2o
video,"""Ranbir doesn't look intelligent but he is""",https://i.ytimg.com/vi/i7PQB8ZaQh8/mqdefault.jpg,https://www.youtube.com/watch?v=i7PQB8ZaQh8
video,"'Dukhi' Rahul like 'bandu' (baby) learning to walk, we don't take him seriously: Nitin Gadkari",https://i.ytimg.com/vi/HwcvenOYn30/mqdefault.jpg,https://www.youtube.com/watch?v=HwcvenOYn30
video,India Questions Imran Khan (Aired: November 2006),https://i.ytimg.com/vi/6L9p0e3fsIA/mqdefault.jpg,https://www.youtube.com/watch?v=6L9p0e3fsIA
type_p,title,thumbnail,video
video,Seedhi Baat: With Actress Kangana Ranaut,https://i.ytimg.com/vi/rrPb_EgwUD0/mqdefault.jpg,https://www.youtube.com/watch?v=rrPb_EgwUD0
video,Aadhar to revolutionize PDS: Nilekani,https://i.ytimg.com/vi/X1XlGpuguGQ/mqdefault.jpg,https://www.youtube.com/watch?v=X1XlGpuguGQ
video,How can India leverage the considerable global impact of Indian cinema?,https://i.ytimg.com/vi/T64PKTvRCmQ/mqdefault.jpg,https://www.youtube.com/watch?v=T64PKTvRCmQ
video,Asaduddin Owaisi Controversy Over Yakub Memon  : The Newshour Debate (24th July 2015),https://i.ytimg.com/vi/S2xJUfacqFo/mqdefault.jpg,https://www.youtube.com/watch?v=S2xJUfacqFo
video,Arvind Kejriwal Exclusive Town Hall on NDTV,https://i.ytimg.com/vi/LkrwcZACbLU/mqdefault.jpg,https://www.youtube.com/watch?v=LkrwcZACbLU
video,Who's winning the fight against sexual violence in India?,https://i.ytimg.com/vi/eLbw1gieFqc/mqdefault.jpg,https://www.youtube.com/watch?v=eLbw1gieFqc
video,Nidhi Razdan of NDTV ripped by British MP Barry Gardiner over Narendra Modi being invited to UK,https://i.ytimg.com/vi/k-ePJ7KIEkY/mqdefault.jpg,https://www.youtube.com/watch?v=k-ePJ7KIEkY
video,News Today At Nine: Chandrababu Naidu On Cash-For-Votes Scandal,https://i.ytimg.com/vi/BgYj-0Hb9Ow/mqdefault.jpg,https://www.youtube.com/watch?v=BgYj-0Hb9Ow
video,SS Rajamouli Interview : I'm an okay Film-Maker but a very good Storyteller | Red Carpet by Sreedhar,https://i.ytimg.com/vi/K7kA9nMq1AI/mqdefault.jpg,https://www.youtube.com/watch?v=K7kA9nMq1AI
video,Hate brigade attacks Shah Rukh Khan: Will BJP act against them?,https://i.ytimg.com/vi/V0yZIVxjCgQ/mqdefault.jpg,https://www.youtube.com/watch?v=V0yZIVxjCgQ
video,Dal prices show 'puraane din' better than 'acche din': Nitish Kumar to PM Modi,https://i.ytimg.com/vi/AFucOB2q684/mqdefault.jpg,https://www.youtube.com/watch?v=AFucOB2q684
video,"Nitish like Jyoti Basu, no anti-incumbency against him: Shatrughan Sinha",https://i.ytimg.com/vi/On967HVdhEE/mqdefault.jpg,https://www.youtube.com/watch?v=On967HVdhEE
video,Shah Rukh Khan: Interview with Barkha Dutt on NDTV 31.05.2012,https://i.ytimg.com/vi/T_H4ngtIY-s/mqdefault.jpg,https://www.youtube.com/watch?v=T_H4ngtIY-s
video,Narendra Modi run away from studio during interview by Karan Thapar,https://i.ytimg.com/vi/QHS_eSoOBzg/mqdefault.jpg,https://www.youtube.com/watch?v=QHS_eSoOBzg
video,BBC interview with Dr J Jayalalithaa,https://i.ytimg.com/vi/SSDPyFGxx68/mqdefault.jpg,https://www.youtube.com/watch?v=SSDPyFGxx68
video,On the election trail with Bihar CM Nitish Kumar,https://i.ytimg.com/vi/7cgGulK1cfI/mqdefault.jpg,https://www.youtube.com/watch?v=7cgGulK1cfI
video,What India got was just tip of the iceberg: Black money whistleblower to NDTV,https://i.ytimg.com/vi/IFO2BBNWalU/mqdefault.jpg,https://www.youtube.com/watch?v=IFO2BBNWalU
video,The Anupam Kher Show - Kangana Ranaut - Episode No: 4 - 27th July 2014(HD),https://i.ytimg.com/vi/lsqFmZRacAo/mqdefault.jpg,https://www.youtube.com/watch?v=lsqFmZRacAo
video,'Indian start-ups will create new consumerism': Softbank President Nikesh Arora to NDTV,https://i.ytimg.com/vi/MkFaB5IuNAM/mqdefault.jpg,https://www.youtube.com/watch?v=MkFaB5IuNAM
video,Frankly Speaking with Arun Jaitley - Full Interview,https://i.ytimg.com/vi/2d4FQgne5CY/mqdefault.jpg,https://www.youtube.com/watch?v=2d4FQgne5CY
video,The Arun Shourie offensive,https://i.ytimg.com/vi/6BqQwOeewx0/mqdefault.jpg,https://www.youtube.com/watch?v=6BqQwOeewx0
video,Watch: Cricketer Virender Sehwag's interview on his retirement,https://i.ytimg.com/vi/_27FvAuCDJ0/mqdefault.jpg,https://www.youtube.com/watch?v=_27FvAuCDJ0
video,"Want to play cricket again, Sreesanth tells NDTV",https://i.ytimg.com/vi/-puFtTu3hkE/mqdefault.jpg,https://www.youtube.com/watch?v=-puFtTu3hkE
video,NDTV 24X7_The Buck Stops Here-Nikesh Arora's interview with Barkha Dutt(Part I)),https://i.ytimg.com/vi/-XiOuG_Nuc0/mqdefault.jpg,https://www.youtube.com/watch?v=-XiOuG_Nuc0
video,WARREN BUFFETT INTERVIEW FROM INDIA (MUST WATCH),https://i.ytimg.com/vi/4xinbuOPt7c/mqdefault.jpg,https://www.youtube.com/watch?v=4xinbuOPt7c
video,Crisis in Tibet - Speaking with Tenzin Dorjee,https://i.ytimg.com/vi/8wkd-w_IZWQ/mqdefault.jpg,https://www.youtube.com/watch?v=8wkd-w_IZWQ
video,SUPERSTAR OF TAMILNADU - VIJAY INTERVIEW.flv,https://i.ytimg.com/vi/ij52C-4Hp1M/mqdefault.jpg,https://www.youtube.com/watch?v=ij52C-4Hp1M
video,NDTV's Vikram Chandra speaks to Sadhguru Jaggi Vasudev,https://i.ytimg.com/vi/WcvyU7upKQI/mqdefault.jpg,https://www.youtube.com/watch?v=WcvyU7upKQI
video,Shocked and horrified: Nupur Talwar to NDTV,https://i.ytimg.com/vi/ZoMAKo2reYA/mqdefault.jpg,https://www.youtube.com/watch?v=ZoMAKo2reYA
video,The Rising Stars of Comedy: Laughs guaranteed here!,https://i.ytimg.com/vi/QqAv30pp5h4/mqdefault.jpg,https://www.youtube.com/watch?v=QqAv30pp5h4
video,Frankly Speaking with Rahul Gandhi - Full Interview,https://i.ytimg.com/vi/xB_eWW5ttaM/mqdefault.jpg,https://www.youtube.com/watch?v=xB_eWW5ttaM
video,Frankly Speaking With J Jayalalithaa-1,https://i.ytimg.com/vi/P1r-P-0qqb8/mqdefault.jpg,https://www.youtube.com/watch?v=P1r-P-0qqb8
video,Economy unplugged with Raghuram Rajan and Arvind Subramanian,https://i.ytimg.com/vi/n3bAY-yYgBg/mqdefault.jpg,https://www.youtube.com/watch?v=n3bAY-yYgBg
video,"Newlyweds Sania, Shoaib talk to NDTV",https://i.ytimg.com/vi/9BVmZiQ1HsY/mqdefault.jpg,https://www.youtube.com/watch?v=9BVmZiQ1HsY
video,Why Salman Khan feels young: The Kick start interview,https://i.ytimg.com/vi/inMLUtIdfns/mqdefault.jpg,https://www.youtube.com/watch?v=inMLUtIdfns
video,MP G Vivek Counter to Seemandhra Ministers Over T Bill Issue in NDTV Interview,https://i.ytimg.com/vi/rkHw734zQVE/mqdefault.jpg,https://www.youtube.com/watch?v=rkHw734zQVE
video,Alia Bhatt & Shahid Kapoor | FIND OUT HOW WELL THEY KNOW EACH OTHER | Shaandaar | MUST WATCH,https://i.ytimg.com/vi/jsiZlJ9EMgo/mqdefault.jpg,https://www.youtube.com/watch?v=jsiZlJ9EMgo
video,We Connect - Ajith Kumar - Seg 1,https://i.ytimg.com/vi/K6P8HC1Ioew/mqdefault.jpg,https://www.youtube.com/watch?v=K6P8HC1Ioew
video,NDTV Interviews HS Phoolka and Jagdish Tytler,https://i.ytimg.com/vi/k8pu18lUh6s/mqdefault.jpg,https://www.youtube.com/watch?v=k8pu18lUh6s
video,What makes me want to hit Ranbir - by Anushka Sharma,https://i.ytimg.com/vi/9CEmqnVzoXw/mqdefault.jpg,https://www.youtube.com/watch?v=9CEmqnVzoXw
video,India Questions Russell Peters (Aired: November 2008),https://i.ytimg.com/vi/8vujq5IUBFA/mqdefault.jpg,https://www.youtube.com/watch?v=8vujq5IUBFA
video,Exclusive: R Madhavan | Kangana Ranaut's Interview On Tanu Weds Manu Returns | Rapid Fire,https://i.ytimg.com/vi/3kmzo_RJ-Zg/mqdefault.jpg,https://www.youtube.com/watch?v=3kmzo_RJ-Zg
video,29-5-2015 Asad uddin owaisi Ndtv,https://i.ytimg.com/vi/NkX8YgFqA_4/mqdefault.jpg,https://www.youtube.com/watch?v=NkX8YgFqA_4
video,Seedhi Baat - Seedhi Baat - Seedhi Baat: Salman and Sohail Khan,https://i.ytimg.com/vi/gu-fbbl_xeA/mqdefault.jpg,https://www.youtube.com/watch?v=gu-fbbl_xeA
video,I refuse to take up singing contracts if they have ridiculous lyrics: Sonu Nigam,https://i.ytimg.com/vi/MEPQ7AmPWF8/mqdefault.jpg,https://www.youtube.com/watch?v=MEPQ7AmPWF8
video,The secret of A R Rahman's success,https://i.ytimg.com/vi/lWb12L5xs-s/mqdefault.jpg,https://www.youtube.com/watch?v=lWb12L5xs-s
video,Walk The Talk with former President Abdul Kalam (Aired: August 2007),https://i.ytimg.com/vi/YzX7LJYavo0/mqdefault.jpg,https://www.youtube.com/watch?v=YzX7LJYavo0
video,Ranbir Kapoor talks about Deepika during Bombay Velvet Interview,https://i.ytimg.com/vi/OEoI3JnqgZ8/mqdefault.jpg,https://www.youtube.com/watch?v=OEoI3JnqgZ8
video,Sadhguru interviewed on ABC News,https://i.ytimg.com/vi/8w0zak8yGlE/mqdefault.jpg,https://www.youtube.com/watch?v=8w0zak8yGlE
video,Rajeev Masand interview with Bahubali team (Part 1 of 2),https://i.ytimg.com/vi/GeRvjxQqab4/mqdefault.jpg,https://www.youtube.com/watch?v=GeRvjxQqab4
type_p,title,thumbnail,video
video,Sonu Nigam | Full Episode | The Boss Dialogues,https://i.ytimg.com/vi/g4KLUXMRqFI/mqdefault.jpg,https://www.youtube.com/watch?v=g4KLUXMRqFI
video,Romila Thapar (Historian) in Conversation with KP Mohanan (Scientist and Thinker),https://i.ytimg.com/vi/8DnAINSAo8A/mqdefault.jpg,https://www.youtube.com/watch?v=8DnAINSAo8A
video,"'I am a scientist Baba', yoga guru Ramdev tells NDTV",https://i.ytimg.com/vi/sBrTxPY5_K0/mqdefault.jpg,https://www.youtube.com/watch?v=sBrTxPY5_K0
video,Civil services exam: Women on top,https://i.ytimg.com/vi/d4vyUFKyQyA/mqdefault.jpg,https://www.youtube.com/watch?v=d4vyUFKyQyA
video,PM Modi funny speech on Dr. Raghuram Rajan,https://i.ytimg.com/vi/0vVNRGMrJW8/mqdefault.jpg,https://www.youtube.com/watch?v=0vVNRGMrJW8
video,"Exclusive: 'Not angry, very hurt', says Ghulam Ali on Sena shutting down concert",https://i.ytimg.com/vi/Cxf12Xs-6HU/mqdefault.jpg,https://www.youtube.com/watch?v=Cxf12Xs-6HU
video,I Agree with Tajinder Pal Singh Bagga (Full Interview),https://i.ytimg.com/vi/v8yYehlRDOk/mqdefault.jpg,https://www.youtube.com/watch?v=v8yYehlRDOk
video,smriti irani slaps rajdeep sardesai exclusive interview food park,https://i.ytimg.com/vi/djxqbQ5D_0w/mqdefault.jpg,https://www.youtube.com/watch?v=djxqbQ5D_0w
video,ABN MD Mr Radha Krishna in an open interview on NDTV (10 - 09 - 2014),https://i.ytimg.com/vi/-_KoH-wXHZQ/mqdefault.jpg,https://www.youtube.com/watch?v=-_KoH-wXHZQ
video,Walk The Talk with Arun Gawli (Aired: March 2005),https://i.ytimg.com/vi/0jnhWP778qI/mqdefault.jpg,https://www.youtube.com/watch?v=0jnhWP778qI
video,SoftBank President's investing advice,https://i.ytimg.com/vi/HNj6eoYdjSk/mqdefault.jpg,https://www.youtube.com/watch?v=HNj6eoYdjSk
video,Frankly Speaking with Asaduddin Owaisi - Full Interview,https://i.ytimg.com/vi/QSbaBCPcYMc/mqdefault.jpg,https://www.youtube.com/watch?v=QSbaBCPcYMc
video,Exclusive: Yakub Memon's Only Interview,https://i.ytimg.com/vi/OypZT1yCrh0/mqdefault.jpg,https://www.youtube.com/watch?v=OypZT1yCrh0
video,NDTV's Opinion Poll: Telangana firmly on KCR's side,https://i.ytimg.com/vi/A25DdTnALeg/mqdefault.jpg,https://www.youtube.com/watch?v=A25DdTnALeg
video,Meet daddy cool Chetan Bhagat,https://i.ytimg.com/vi/R04f-sykFY0/mqdefault.jpg,https://www.youtube.com/watch?v=R04f-sykFY0
video,A young math teacher's tribute to President APJ Abdul Kalam,https://i.ytimg.com/vi/t-Q64qd87mg/mqdefault.jpg,https://www.youtube.com/watch?v=t-Q64qd87mg
video,'PM Modi's remark on Nitish's DNA avoidable': Shatrughan Sinha takes aim,https://i.ytimg.com/vi/iI6xmplC3uo/mqdefault.jpg,https://www.youtube.com/watch?v=iI6xmplC3uo
video,"Walk The Talk with Jyothi Reddy, CEO, Key Software Solutions",https://i.ytimg.com/vi/TizseBWerxA/mqdefault.jpg,https://www.youtube.com/watch?v=TizseBWerxA
video,"""Saare Jahan Se Accha Hindustan Hamara"": Son of murdered Dadri resident appeals for peace",https://i.ytimg.com/vi/2D1ln9IOXak/mqdefault.jpg,https://www.youtube.com/watch?v=2D1ln9IOXak
video,Nana Patekar in Aap Ki Adalat (Part 1) - India TV,https://i.ytimg.com/vi/4ejNMjD3qNo/mqdefault.jpg,https://www.youtube.com/watch?v=4ejNMjD3qNo
video,Successful Startups - Paytm CEO: Innovation & Success,https://i.ytimg.com/vi/d6EJ1O13fgE/mqdefault.jpg,https://www.youtube.com/watch?v=d6EJ1O13fgE
video,Romila Thapar and Rajan Gurukkal Discussion Session,https://i.ytimg.com/vi/QIlItM9gTjY/mqdefault.jpg,https://www.youtube.com/watch?v=QIlItM9gTjY
video,MP G Vivek Thanking Sonia Gandhi and KCR for Telangana Creation in NDTV Interview,https://i.ytimg.com/vi/7vP3-9jtGDY/mqdefault.jpg,https://www.youtube.com/watch?v=7vP3-9jtGDY
video,"Centre is allergic to Kejriwal, says Delhi Deputy Chief Minister Manish Sisodia",https://i.ytimg.com/vi/0ji-TQRE9V8/mqdefault.jpg,https://www.youtube.com/watch?v=0ji-TQRE9V8
video,"Tibet's PM Dr. Lobsang Sangay recent  interview on NDTV,",https://i.ytimg.com/vi/D9kyP32_wEU/mqdefault.jpg,https://www.youtube.com/watch?v=D9kyP32_wEU
video,Rahul Yadav Of Housing.com Opens Up About Resignation Letter & Dispute With Board Members,https://i.ytimg.com/vi/flqn0Igsf-E/mqdefault.jpg,https://www.youtube.com/watch?v=flqn0Igsf-E
video,Aamir Khan on the success of 'Sarfarosh' (Aired: May 2000),https://i.ytimg.com/vi/skPng4Fspl0/mqdefault.jpg,https://www.youtube.com/watch?v=skPng4Fspl0
video,Professor Romila Thapar in Conversation with Teesta Setalvad ( Full Interview),https://i.ytimg.com/vi/KCDnX2DMu8M/mqdefault.jpg,https://www.youtube.com/watch?v=KCDnX2DMu8M
video,BMW Melbourne Presents Sachin Tendulkar Full Interview HD,https://i.ytimg.com/vi/PzpjF5DSkSc/mqdefault.jpg,https://www.youtube.com/watch?v=PzpjF5DSkSc
video,Shahid Kapoor EXPOSES Alia Bhatt-Sidharth Malhotra's 'Shaandaar' SECRET | TOP STORY,https://i.ytimg.com/vi/-gxvxeV4bPs/mqdefault.jpg,https://www.youtube.com/watch?v=-gxvxeV4bPs
video,Did media jingoism undermine military's efforts in Nepal: #OpMaitriTurnsUnfriendly?,https://i.ytimg.com/vi/pnCQJ0sxPGU/mqdefault.jpg,https://www.youtube.com/watch?v=pnCQJ0sxPGU
video,Media trial means more interest in my book: Shashi Tharoor to NDTV,https://i.ytimg.com/vi/UCi0AEe_WKM/mqdefault.jpg,https://www.youtube.com/watch?v=UCi0AEe_WKM
video,Aarushi Talwar murder case: Has justice been served?,https://i.ytimg.com/vi/H-xYwY9NlAk/mqdefault.jpg,https://www.youtube.com/watch?v=H-xYwY9NlAk
video,India Questions Amitabh Bachchan (Aired: February 2007),https://i.ytimg.com/vi/Ws4fUJ4usbE/mqdefault.jpg,https://www.youtube.com/watch?v=Ws4fUJ4usbE
video,"'I live here, where is Rahul': Kumar Vishwas in Amethi",https://i.ytimg.com/vi/j-W1NsrfwGw/mqdefault.jpg,https://www.youtube.com/watch?v=j-W1NsrfwGw
video,The NDTV Dialogues: Spirituality in modern India,https://i.ytimg.com/vi/kmABdrd1eFQ/mqdefault.jpg,https://www.youtube.com/watch?v=kmABdrd1eFQ
video,Education Dialogues: Manish Sisodia conducts surprise raid in schools,https://i.ytimg.com/vi/-dRm_wjJweA/mqdefault.jpg,https://www.youtube.com/watch?v=-dRm_wjJweA
video,What's makes Magsaysay awardee Anshu Gupta's social work unique?,https://i.ytimg.com/vi/L-qsUOukq8o/mqdefault.jpg,https://www.youtube.com/watch?v=L-qsUOukq8o
video,MOCK INTERVIEW 2015 - ENSEMBLE IAS,https://i.ytimg.com/vi/fhog8wjCETI/mqdefault.jpg,https://www.youtube.com/watch?v=fhog8wjCETI
video,1993 Mumbai blasts convict Yakub Memon's exclusive interview,https://i.ytimg.com/vi/dwyfqeTJJAo/mqdefault.jpg,https://www.youtube.com/watch?v=dwyfqeTJJAo
video,"Exclusive: 'PM Modi should quit and go back to Gujarat,' says Lalu",https://i.ytimg.com/vi/vJ8vlUpiijI/mqdefault.jpg,https://www.youtube.com/watch?v=vJ8vlUpiijI
video,Malala Yousafzai: Daughter of courage,https://i.ytimg.com/vi/4_4CvHxDykk/mqdefault.jpg,https://www.youtube.com/watch?v=4_4CvHxDykk
video,Sanjay Mishra - Masaan - Exclusive Interview - Komal Nahta,https://i.ytimg.com/vi/dupVmD13Qw4/mqdefault.jpg,https://www.youtube.com/watch?v=dupVmD13Qw4
video,à__à_®à__à¥‹à_— : à__à¥Œà_¸à__à¥‹à_‚ à_•à¥€ à_‰à_¡à__à__à_¨,https://i.ytimg.com/vi/hgpQh_EdpAs/mqdefault.jpg,https://www.youtube.com/watch?v=hgpQh_EdpAs
video,The Rising Stars of Comedy with Kanan Gill,https://i.ytimg.com/vi/84EsBRMNN2I/mqdefault.jpg,https://www.youtube.com/watch?v=84EsBRMNN2I
video,"Prime Time: Meet Savjibhai Dholakiya, Gujarat's diamond merchant with a heart of gold",https://i.ytimg.com/vi/eyzBQljI_Lw/mqdefault.jpg,https://www.youtube.com/watch?v=eyzBQljI_Lw
video,Lalit Modi Exclusive: Complete Interview,https://i.ytimg.com/vi/e-OO1poa3W0/mqdefault.jpg,https://www.youtube.com/watch?v=e-OO1poa3W0
video,Mahabharat at FTII: Yudhisthir speaks to protesting students,https://i.ytimg.com/vi/fKLPQsnSaC0/mqdefault.jpg,https://www.youtube.com/watch?v=fKLPQsnSaC0
video,Hardik Patel's national ambitions,https://i.ytimg.com/vi/8Wj0e4fcwZc/mqdefault.jpg,https://www.youtube.com/watch?v=8Wj0e4fcwZc
video,The jokes are never on me: Russell Peters,https://i.ytimg.com/vi/ciIJS2COCBc/mqdefault.jpg,https://www.youtube.com/watch?v=ciIJS2COCBc
type_p,title,thumbnail,video
video,Romila Thapar: In The Wake of the Beef-Controversy,https://i.ytimg.com/vi/0g-MzCy34K0/mqdefault.jpg,https://www.youtube.com/watch?v=0g-MzCy34K0
video,Sundar Pichai on life in Google (Aired: September 2014),https://i.ytimg.com/vi/Axfo6BTENEo/mqdefault.jpg,https://www.youtube.com/watch?v=Axfo6BTENEo
video,Rajeev Masand interview with Kangana Ranaut,https://i.ytimg.com/vi/HywWPDQKSYE/mqdefault.jpg,https://www.youtube.com/watch?v=HywWPDQKSYE
video,"Modi fascist, Chief Minister of average state: Chidambaram to NDTV",https://i.ytimg.com/vi/hLddUEl3TAw/mqdefault.jpg,https://www.youtube.com/watch?v=hLddUEl3TAw
video,Deepika breaks down after receiving award from father Prakash Padukone,https://i.ytimg.com/vi/DzK7_GSMLII/mqdefault.jpg,https://www.youtube.com/watch?v=DzK7_GSMLII
video,Pawan Kalyan in an interview about Jagan Mohan Reddy,https://i.ytimg.com/vi/jWLCANHZh74/mqdefault.jpg,https://www.youtube.com/watch?v=jWLCANHZh74
video,Kangana Ranaut | Imran Khan | Interview | Katti Batti | Radio Mirchi,https://i.ytimg.com/vi/aKv7K59CvqM/mqdefault.jpg,https://www.youtube.com/watch?v=aKv7K59CvqM
video,KCR fires on tv9 & Andhra jyothi,https://i.ytimg.com/vi/ItG15gyGb7U/mqdefault.jpg,https://www.youtube.com/watch?v=ItG15gyGb7U
video,Exclusive Interview With Hardik Patel,https://i.ytimg.com/vi/kYdXPZK-8u8/mqdefault.jpg,https://www.youtube.com/watch?v=kYdXPZK-8u8
video,Exclusive interview with RBI Governor Raghuram Rajan,https://i.ytimg.com/vi/TghiG02tpvk/mqdefault.jpg,https://www.youtube.com/watch?v=TghiG02tpvk
video,Don't regret remarks on Modi: Amartya Sen to NDTV,https://i.ytimg.com/vi/KcgUHJxOmFA/mqdefault.jpg,https://www.youtube.com/watch?v=KcgUHJxOmFA
video,Dipika Padukone Talks About Ranbir in Exclusive Interview to Aajtak,https://i.ytimg.com/vi/IPLrO4g5Byc/mqdefault.jpg,https://www.youtube.com/watch?v=IPLrO4g5Byc
video,Frankly Speaking with Dr. APJ Abdul Kalam | Full Episode | Exclusive,https://i.ytimg.com/vi/seve1_ZyqNc/mqdefault.jpg,https://www.youtube.com/watch?v=seve1_ZyqNc
video,It's hard to believe I am 28: Kangana Ranaut,https://i.ytimg.com/vi/9UlZjls77ZE/mqdefault.jpg,https://www.youtube.com/watch?v=9UlZjls77ZE
video,"Times Now Interviews Sadhguru on ""Spirituality for Everyone""",https://i.ytimg.com/vi/uzOki-nRvAA/mqdefault.jpg,https://www.youtube.com/watch?v=uzOki-nRvAA
video,Indian Team relies too much on Virat Kohli: Deutsche Bank CEO to Dr Prannoy Roy,https://i.ytimg.com/vi/JQ_js3BWUd8/mqdefault.jpg,https://www.youtube.com/watch?v=JQ_js3BWUd8
video,Arun Shourie: NDA government is Congress plus a cow,https://i.ytimg.com/vi/ROqVTECyMIA/mqdefault.jpg,https://www.youtube.com/watch?v=ROqVTECyMIA
video,"Katrina, Hrithik back Deepika on cleavage controversy",https://i.ytimg.com/vi/jDY9VumsLsg/mqdefault.jpg,https://www.youtube.com/watch?v=jDY9VumsLsg
video,Memories | Dr. APJ Abdul Kalam Interview | Sun News,https://i.ytimg.com/vi/mo1PoqWH8YA/mqdefault.jpg,https://www.youtube.com/watch?v=mo1PoqWH8YA
video,Original Chand nawab Latest TV interview after getting famous in Bajrangi Bhaijaan,https://i.ytimg.com/vi/5y3UQeLhzN4/mqdefault.jpg,https://www.youtube.com/watch?v=5y3UQeLhzN4
video,India Today Conclave 2015 - Journey through the Bollywood with Ranveer Singh,https://i.ytimg.com/vi/0qlkBRxfMXQ/mqdefault.jpg,https://www.youtube.com/watch?v=0qlkBRxfMXQ
video,Meet IAS topper Ira Singhal: BBC Hindi,https://i.ytimg.com/vi/eQJzmM_Ab4E/mqdefault.jpg,https://www.youtube.com/watch?v=eQJzmM_Ab4E
video,To The Point: Arun Shourie On The Modi Government,https://i.ytimg.com/vi/0V0819-kiUg/mqdefault.jpg,https://www.youtube.com/watch?v=0V0819-kiUg
video,The Newshour Direct: Baba Ramdev - Full Episode,https://i.ytimg.com/vi/Tqf5QbFOXuM/mqdefault.jpg,https://www.youtube.com/watch?v=Tqf5QbFOXuM
video,1993 Mumbai blasts Accuse Yakub Memon's Interview,https://i.ytimg.com/vi/KdHhyVMVqZk/mqdefault.jpg,https://www.youtube.com/watch?v=KdHhyVMVqZk
video,Shaandaar | The Making Of Shaandaar - Teaser | Shahid Kapoor | Alia Bhatt | Pankaj Kapur,https://i.ytimg.com/vi/JX-71EER4WM/mqdefault.jpg,https://www.youtube.com/watch?v=JX-71EER4WM
video,Dharam ji - Amit ji Ke Sath Kaafi Kaam Kiya Hain Maine - Kader Khan,https://i.ytimg.com/vi/DPCkMRh0ZBE/mqdefault.jpg,https://www.youtube.com/watch?v=DPCkMRh0ZBE
video,In conversation with Baba Ramdev from his own humble dwelling,https://i.ytimg.com/vi/G0d4NYVAiMQ/mqdefault.jpg,https://www.youtube.com/watch?v=G0d4NYVAiMQ
video,YS Bharathi Exclusive Interview - A day with leader,https://i.ytimg.com/vi/ri_gCVo0lsg/mqdefault.jpg,https://www.youtube.com/watch?v=ri_gCVo0lsg
video,Satya Nadella's secret to success,https://i.ytimg.com/vi/hw00mtT9cLg/mqdefault.jpg,https://www.youtube.com/watch?v=hw00mtT9cLg
